,timeperiod,gt_date,Material,SubLotItemId,ComponentName,P100MOD_Lower_Spec,P100MOD_Upper_Spec,P100MOD_Actual,P10MOD_Lower_Spec,P10MOD_Upper_Spec,P10MOD_Actual,P300MOD_Lower_Spec,P300MOD_Upper_Spec,P300MOD_Actual,PDISP30X_Lower_Spec,PDISP30X_Upper_Spec,PDISP30X_Actual,PEB_Lower_Spec,PEB_Upper_Spec,PEB_Actual,PHARD_Lower_Spec,PHARD_Upper_Spec,PHARD_Actual,PMDRMH_Lower_Spec,PMDRMH_Upper_Spec,PMDRMH_Actual,PMDRML_Lower_Spec,PMDRML_Upper_Spec,PMDRML_Actual,PMDRT10_Lower_Spec,PMDRT10_Upper_Spec,PMDRT10_Actual,PMDRT2_Lower_Spec,PMDRT2_Upper_Spec,PMDRT2_Actual,PMDRT50_Lower_Spec,PMDRT50_Upper_Spec,PMDRT50_Actual,PMDRT90_Lower_Spec,PMDRT90_Upper_Spec,PMDRT90_Actual,PMIV_Lower_Spec,PMIV_Upper_Spec,PMIV_Actual,PML4_Lower_Spec,PML4_Upper_Spec,PML4_Actual,PMV_Lower_Spec,PMV_Upper_Spec,PMV_Actual,PRBRESIL_Lower_Spec,PRBRESIL_Upper_Spec,PRBRESIL_Actual,PSPGR_Lower_Spec,PSPGR_Upper_Spec,PSPGR_Actual,PT35_Lower_Spec,PT35_Upper_Spec,PT35_Actual,PT5_Lower_Spec,PT5_Upper_Spec,PT5_Actual,PTENSTG_Lower_Spec,PTENSTG_Upper_Spec,PTENSTG_Actual,BanburySubLotBarcode,BanburyMaterialCode
64,Not Applicable,12-03-2022,2156016WSTA1TL-MCB,4L42202239123057,Cap,,,,,,,,,,,,,,,,,,,12,16,15.24,12,4,2.54,1,4,0.65,1,3,0.73,1,3,0.97,1.4,1.8,1.54,,,,,,,,,,46.5,52.5,49.28,1.144,1.164,1.152,,,,,,,,,,4L42202239123057,35046FB
65,Not Applicable,12-03-2022,2156016WSTA1TL-MCB,4L42202239123057,Cap,,,,,,,,,,,,,,,,,,,12,16,15.24,12,4,2.54,1,4,0.65,1,3,0.73,1,3,0.97,1.4,1.8,1.54,,,,,,,,,,46.5,52.5,49.28,1.144,1.164,1.152,,,,,,,,,,4L42202239123057,35046FB
66,Not Applicable,12-03-2022,2156016WSTA1TL-MCB,4L42202239123057,Cap,,,,,,,,,,,,,,,,,,,12,16,15.24,12,4,2.54,1,4,0.65,1,3,0.73,1,3,0.97,1.4,1.8,1.54,,,,,,,,,,46.5,52.5,49.28,1.144,1.164,1.152,,,,,,,,,,4L42202239123057,35046FB
67,Not Applicable,12-03-2022,2156016WSTA1TL-MCB,4L42202239123057,Cap,,,,,,,,,,,,,,,,,,,12,16,15.24,12,4,2.54,1,4,0.65,1,3,0.73,1,3,0.97,1.4,1.8,1.54,,,,,,,,,,46.5,52.5,49.28,1.144,1.164,1.152,,,,,,,,,,4L42202239123057,35046FB
68,Not Applicable,12-03-2022,2156016WSTA1TL-MCB,4L42202239123057,Cap,,,,,,,,,,,,,,,,,,,12,16,15.24,12,4,2.54,1,4,0.65,1,3,0.73,1,3,0.97,1.4,1.8,1.54,,,,,,,,,,46.5,52.5,49.28,1.144,1.164,1.152,,,,,,,,,,4L42202239123057,35046FB
69,Not Applicable,10-03-2022,2156016WSTA1TL-MCB,4L42202239123211,Cap,,,,,,,,,,,,,,,,,,,12,16,15.72,12,4,2.5,1,4,0.64,1,3,0.71,1,3,0.96,1.4,1.8,1.53,1,3,68.4,,,,48,58,53.3,46.5,52.5,49.19,1.144,1.164,1.149,13.5,18.5,17.48,10.5,14.5,13.67,,,,4L42202239123211,35046FB
70,Not Applicable,10-03-2022,2156016WSTA1TL-MCB,4L42202239123211,Cap,,,,,,,,,,,,,,,,,,,12,16,15.72,12,4,2.5,1,4,0.64,1,3,0.71,1,3,0.96,1.4,1.8,1.53,1,3,68.4,,,,48,58,53.3,46.5,52.5,49.19,1.144,1.164,1.149,13.5,18.5,17.48,10.5,14.5,13.67,,,,4L42202239123211,35046FB
71,Not Applicable,10-03-2022,2156016WSTA1TL-MCB,4L42202239123211,Cap,,,,,,,,,,,,,,,,,,,12,16,15.72,12,4,2.5,1,4,0.64,1,3,0.71,1,3,0.96,1.4,1.8,1.53,1,3,68.4,,,,48,58,53.3,46.5,52.5,49.19,1.144,1.164,1.149,13.5,18.5,17.48,10.5,14.5,13.67,,,,4L42202239123211,35046FB
72,Not Applicable,10-03-2022,2156016WSTA1TL-MCB,4L42202239123211,Cap,,,,,,,,,,,,,,,,,,,12,16,15.72,12,4,2.5,1,4,0.64,1,3,0.71,1,3,0.96,1.4,1.8,1.53,1,3,68.4,,,,48,58,53.3,46.5,52.5,49.19,1.144,1.164,1.149,13.5,18.5,17.48,10.5,14.5,13.67,,,,4L42202239123211,35046FB
73,Not Applicable,11-03-2022,2156016WSTA1TL-MCB,4L42202239123211,Cap,,,,,,,,,,,,,,,,,,,12,16,15.72,12,4,2.5,1,4,0.64,1,3,0.71,1,3,0.96,1.4,1.8,1.53,1,3,68.4,,,,48,58,53.3,46.5,52.5,49.19,1.144,1.164,1.149,13.5,18.5,17.48,10.5,14.5,13.67,,,,4L42202239123211,35046FB
74,Not Applicable,11-03-2022,2156016WSTA1TL-MCB,4L42202239123211,Cap,,,,,,,,,,,,,,,,,,,12,16,15.72,12,4,2.5,1,4,0.64,1,3,0.71,1,3,0.96,1.4,1.8,1.53,1,3,68.4,,,,48,58,53.3,46.5,52.5,49.19,1.144,1.164,1.149,13.5,18.5,17.48,10.5,14.5,13.67,,,,4L42202239123211,35046FB
75,Not Applicable,11-03-2022,2156016WSTA1TL-MCB,4L42202239123211,Cap,,,,,,,,,,,,,,,,,,,12,16,15.72,12,4,2.5,1,4,0.64,1,3,0.71,1,3,0.96,1.4,1.8,1.53,1,3,68.4,,,,48,58,53.3,46.5,52.5,49.19,1.144,1.164,1.149,13.5,18.5,17.48,10.5,14.5,13.67,,,,4L42202239123211,35046FB
76,Not Applicable,11-03-2022,2156016WSTA1TL-MCB,4L42202239123211,Cap,,,,,,,,,,,,,,,,,,,12,16,15.72,12,4,2.5,1,4,0.64,1,3,0.71,1,3,0.96,1.4,1.8,1.53,1,3,68.4,,,,48,58,53.3,46.5,52.5,49.19,1.144,1.164,1.149,13.5,18.5,17.48,10.5,14.5,13.67,,,,4L42202239123211,35046FB
77,Not Applicable,12-03-2022,2156016WSTA1TL-MCB,4L42202239123211,Cap,,,,,,,,,,,,,,,,,,,12,16,15.72,12,4,2.5,1,4,0.64,1,3,0.71,1,3,0.96,1.4,1.8,1.53,1,3,68.4,,,,48,58,53.3,46.5,52.5,49.19,1.144,1.164,1.149,13.5,18.5,17.48,10.5,14.5,13.67,,,,4L42202239123211,35046FB
78,Not Applicable,12-03-2022,2156016WSTA1TL-MCB,4L42202239123211,Cap,,,,,,,,,,,,,,,,,,,12,16,15.72,12,4,2.5,1,4,0.64,1,3,0.71,1,3,0.96,1.4,1.8,1.53,1,3,68.4,,,,48,58,53.3,46.5,52.5,49.19,1.144,1.164,1.149,13.5,18.5,17.48,10.5,14.5,13.67,,,,4L42202239123211,35046FB
79,Not Applicable,12-03-2022,2156016WSTA1TL-MCB,4L42202239123211,Cap,,,,,,,,,,,,,,,,,,,12,16,15.72,12,4,2.5,1,4,0.64,1,3,0.71,1,3,0.96,1.4,1.8,1.53,1,3,68.4,,,,48,58,53.3,46.5,52.5,49.19,1.144,1.164,1.149,13.5,18.5,17.48,10.5,14.5,13.67,,,,4L42202239123211,35046FB
80,Not Applicable,12-03-2022,2156016WSTA1TL-MCB,4L42202239123211,Cap,,,,,,,,,,,,,,,,,,,12,16,15.72,12,4,2.5,1,4,0.64,1,3,0.71,1,3,0.96,1.4,1.8,1.53,1,3,68.4,,,,48,58,53.3,46.5,52.5,49.19,1.144,1.164,1.149,13.5,18.5,17.48,10.5,14.5,13.67,,,,4L42202239123211,35046FB
81,Not Applicable,11-03-2022,2156016WSTA1TL-MCB,4L42202239121335,Cap,,,,,,,,,,,,,,,,,,,12,16,14.82,12,4,2.36,1,4,0.64,1,3,0.72,1,3,0.97,1.4,1.8,1.58,,,,,,,,,,46.5,52.5,49.28,1.144,1.164,1.15,,,,,,,,,,4L42202239121335,35046FB
82,Not Applicable,11-03-2022,2156016WSTA1TL-MCB,4L42202239121335,Cap,,,,,,,,,,,,,,,,,,,12,16,14.82,12,4,2.36,1,4,0.64,1,3,0.72,1,3,0.97,1.4,1.8,1.58,,,,,,,,,,46.5,52.5,49.28,1.144,1.164,1.15,,,,,,,,,,4L42202239121335,35046FB
83,Not Applicable,11-03-2022,2156016WSTA1TL-MCB,4L42202239121335,Cap,,,,,,,,,,,,,,,,,,,12,16,14.82,12,4,2.36,1,4,0.64,1,3,0.72,1,3,0.97,1.4,1.8,1.58,,,,,,,,,,46.5,52.5,49.28,1.144,1.164,1.15,,,,,,,,,,4L42202239121335,35046FB
84,Not Applicable,11-03-2022,2156016WSTA1TL-MCB,4L42202239121335,Cap,,,,,,,,,,,,,,,,,,,12,16,14.82,12,4,2.36,1,4,0.64,1,3,0.72,1,3,0.97,1.4,1.8,1.58,,,,,,,,,,46.5,52.5,49.28,1.144,1.164,1.15,,,,,,,,,,4L42202239121335,35046FB
85,Not Applicable,11-03-2022,2156016WSTA1TL-MCB,4L42202239121335,Cap,,,,,,,,,,,,,,,,,,,12,16,14.82,12,4,2.36,1,4,0.64,1,3,0.72,1,3,0.97,1.4,1.8,1.58,,,,,,,,,,46.5,52.5,49.28,1.144,1.164,1.15,,,,,,,,,,4L42202239121335,35046FB
86,Not Applicable,12-03-2022,2156016WSTA1TL-MCB,4L42202239121335,Cap,,,,,,,,,,,,,,,,,,,12,16,14.82,12,4,2.36,1,4,0.64,1,3,0.72,1,3,0.97,1.4,1.8,1.58,,,,,,,,,,46.5,52.5,49.28,1.144,1.164,1.15,,,,,,,,,,4L42202239121335,35046FB
87,Not Applicable,12-03-2022,2156016WSTA1TL-MCB,4L42202239121335,Cap,,,,,,,,,,,,,,,,,,,12,16,14.82,12,4,2.36,1,4,0.64,1,3,0.72,1,3,0.97,1.4,1.8,1.58,,,,,,,,,,46.5,52.5,49.28,1.144,1.164,1.15,,,,,,,,,,4L42202239121335,35046FB
88,Not Applicable,12-03-2022,2156016WSTA1TL-MCB,4L42202239121335,Cap,,,,,,,,,,,,,,,,,,,12,16,14.82,12,4,2.36,1,4,0.64,1,3,0.72,1,3,0.97,1.4,1.8,1.58,,,,,,,,,,46.5,52.5,49.28,1.144,1.164,1.15,,,,,,,,,,4L42202239121335,35046FB
89,Not Applicable,12-03-2022,2156016WSTA1TL-MCB,4L42202239121335,Cap,,,,,,,,,,,,,,,,,,,12,16,14.82,12,4,2.36,1,4,0.64,1,3,0.72,1,3,0.97,1.4,1.8,1.58,,,,,,,,,,46.5,52.5,49.28,1.144,1.164,1.15,,,,,,,,,,4L42202239121335,35046FB
90,Not Applicable,12-03-2022,2156016WSTA1TL-MCB,4L42202239121335,Cap,,,,,,,,,,,,,,,,,,,12,16,14.82,12,4,2.36,1,4,0.64,1,3,0.72,1,3,0.97,1.4,1.8,1.58,,,,,,,,,,46.5,52.5,49.28,1.144,1.164,1.15,,,,,,,,,,4L42202239121335,35046FB
91,Not Applicable,11-03-2022,2156016WSTTL-VL,4L4220223914047,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,9.4,7.5,3,1.73,1,3,0.38,1,3,0.6,1,3,0.9,1.36,1.72,1.45,,,,,,,,,,,,,,,,,,,,,,,,,4L4220223914047,44359FB
92,Not Applicable,11-03-2022,2156016WSTTL-VL,4L4220223914047,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,9.4,7.5,3,1.73,1,3,0.38,1,3,0.6,1,3,0.9,1.36,1.72,1.45,,,,,,,,,,,,,,,,,,,,,,,,,4L4220223914047,44359FB
93,Not Applicable,11-03-2022,2156016WSTTL-VL,4L4220223914047,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,9.4,7.5,3,1.73,1,3,0.38,1,3,0.6,1,3,0.9,1.36,1.72,1.45,,,,,,,,,,,,,,,,,,,,,,,,,4L4220223914047,44359FB
94,Not Applicable,11-03-2022,2156016WSTTL-VL,4L4220223914047,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,9.4,7.5,3,1.73,1,3,0.38,1,3,0.6,1,3,0.9,1.36,1.72,1.45,,,,,,,,,,,,,,,,,,,,,,,,,4L4220223914047,44359FB
95,Not Applicable,12-03-2022,2156016WSTTL-VL,4L4220223914047,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,9.4,7.5,3,1.73,1,3,0.38,1,3,0.6,1,3,0.9,1.36,1.72,1.45,,,,,,,,,,,,,,,,,,,,,,,,,4L4220223914047,44359FB
96,Not Applicable,12-03-2022,2156016WSTTL-VL,4L4220223914047,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,9.4,7.5,3,1.73,1,3,0.38,1,3,0.6,1,3,0.9,1.36,1.72,1.45,,,,,,,,,,,,,,,,,,,,,,,,,4L4220223914047,44359FB
97,Not Applicable,12-03-2022,2156016WSTTL-VL,4L4220223914047,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,9.4,7.5,3,1.73,1,3,0.38,1,3,0.6,1,3,0.9,1.36,1.72,1.45,,,,,,,,,,,,,,,,,,,,,,,,,4L4220223914047,44359FB
98,Not Applicable,12-03-2022,2156016WSTTL-VL,4L4220223914047,IL,,,,,,,,,,,,,,,,,,,7.5,10.5,9.4,7.5,3,1.73,1,3,0.38,1,3,0.6,1,3,0.9,1.36,1.72,1.45,,,,,,,,,,,,,,,,,,,,,,,,,4L4220223914047,44359FB
99,Not Applicable,11-03-2022,2156016WSTA1-VMSRC,4L422022310114145,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.17,8.5,,,,,,,,,,,,1.1,1.34,1.27,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022310114145,A2236FB
100,Not Applicable,11-03-2022,2156016WSTA1-VMSRC,4L422022310114145,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.17,8.5,,,,,,,,,,,,1.1,1.34,1.27,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022310114145,A2236FB
101,Not Applicable,11-03-2022,2156016WSTA1-VMSRC,4L422022310114145,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.17,8.5,,,,,,,,,,,,1.1,1.34,1.27,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022310114145,A2236FB
102,Not Applicable,11-03-2022,2156016WSTA1-VMSRC,4L422022310114145,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.17,8.5,,,,,,,,,,,,1.1,1.34,1.27,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022310114145,A2236FB
103,Not Applicable,11-03-2022,2156016WSTA1-VMSRC,4L422022310114145,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.17,8.5,,,,,,,,,,,,1.1,1.34,1.27,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022310114145,A2236FB
104,Not Applicable,12-03-2022,2156016WSTA1-VMSRC,4L422022310114145,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.17,8.5,,,,,,,,,,,,1.1,1.34,1.27,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022310114145,A2236FB
105,Not Applicable,12-03-2022,2156016WSTA1-VMSRC,4L422022310114145,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.17,8.5,,,,,,,,,,,,1.1,1.34,1.27,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022310114145,A2236FB
106,Not Applicable,12-03-2022,2156016WSTA1-VMSRC,4L422022310114145,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.17,8.5,,,,,,,,,,,,1.1,1.34,1.27,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022310114145,A2236FB
107,Not Applicable,12-03-2022,2156016WSTA1-VMSRC,4L422022310114145,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.17,8.5,,,,,,,,,,,,1.1,1.34,1.27,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022310114145,A2236FB
108,Not Applicable,12-03-2022,2156016WSTA1-VMSRC,4L422022310114145,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.17,8.5,,,,,,,,,,,,1.1,1.34,1.27,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022310114145,A2236FB
109,Not Applicable,13-03-2022,2156016WSTA1-VMSRC,4L422022310114145,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.17,8.5,,,,,,,,,,,,1.1,1.34,1.27,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022310114145,A2236FB
110,Not Applicable,13-03-2022,2156016WSTA1-VMSRC,4L422022310114145,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.17,8.5,,,,,,,,,,,,1.1,1.34,1.27,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022310114145,A2236FB
111,Not Applicable,13-03-2022,2156016WSTA1-VMSRC,4L422022310114145,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.17,8.5,,,,,,,,,,,,1.1,1.34,1.27,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022310114145,A2236FB
112,Not Applicable,13-03-2022,2156016WSTA1-VMSRC,4L422022310114145,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.17,8.5,,,,,,,,,,,,1.1,1.34,1.27,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022310114145,A2236FB
113,Not Applicable,13-03-2022,2156016WSTA1-VMSRC,4L422022310114145,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.17,8.5,,,,,,,,,,,,1.1,1.34,1.27,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022310114145,A2236FB
114,Not Applicable,14-03-2022,2156016WSTA1-VMSRC,4L422022310114145,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.17,8.5,,,,,,,,,,,,1.1,1.34,1.27,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022310114145,A2236FB
115,Not Applicable,14-03-2022,2156016WSTA1-VMSRC,4L422022310114145,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.17,8.5,,,,,,,,,,,,1.1,1.34,1.27,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022310114145,A2236FB
116,Not Applicable,14-03-2022,2156016WSTA1-VMSRC,4L422022310114145,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.17,8.5,,,,,,,,,,,,1.1,1.34,1.27,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022310114145,A2236FB
117,Not Applicable,14-03-2022,2156016WSTA1-VMSRC,4L422022310114145,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.17,8.5,,,,,,,,,,,,1.1,1.34,1.27,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022310114145,A2236FB
118,Not Applicable,14-03-2022,2156016WSTA1-VMSRC,4L422022310114145,Sidewall,,,,,,,,,,,,,,,,,,,8.5,11.5,10.17,8.5,,,,,,,,,,,,1.1,1.34,1.27,,,,,,,,,,,,,1.087,1.107,1.096,,,,,,,,,,4L422022310114145,A2236FB
119,Not Applicable,11-03-2022,2156016WSTA1-VMSRC,4L422022310759,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.15,20.5,3,2.46,1,3,0.52,1,3,0.53,1,3,0.89,1.02,1.38,1.2,,,,,,,,,,,,,1.146,1.166,1.15,,,,,,,,,,4L422022310759,16757FB
120,Not Applicable,11-03-2022,2156016WSTA1-VMSRC,4L422022310759,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.15,20.5,3,2.46,1,3,0.52,1,3,0.53,1,3,0.89,1.02,1.38,1.2,,,,,,,,,,,,,1.146,1.166,1.15,,,,,,,,,,4L422022310759,16757FB
121,Not Applicable,11-03-2022,2156016WSTA1-VMSRC,4L422022310759,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.15,20.5,3,2.46,1,3,0.52,1,3,0.53,1,3,0.89,1.02,1.38,1.2,,,,,,,,,,,,,1.146,1.166,1.15,,,,,,,,,,4L422022310759,16757FB
122,Not Applicable,11-03-2022,2156016WSTA1-VMSRC,4L422022310759,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.15,20.5,3,2.46,1,3,0.52,1,3,0.53,1,3,0.89,1.02,1.38,1.2,,,,,,,,,,,,,1.146,1.166,1.15,,,,,,,,,,4L422022310759,16757FB
123,Not Applicable,11-03-2022,2156016WSTA1-VMSRC,4L422022310759,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.15,20.5,3,2.46,1,3,0.52,1,3,0.53,1,3,0.89,1.02,1.38,1.2,,,,,,,,,,,,,1.146,1.166,1.15,,,,,,,,,,4L422022310759,16757FB
124,Not Applicable,12-03-2022,2156016WSTA1-VMSRC,4L422022310759,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.15,20.5,3,2.46,1,3,0.52,1,3,0.53,1,3,0.89,1.02,1.38,1.2,,,,,,,,,,,,,1.146,1.166,1.15,,,,,,,,,,4L422022310759,16757FB
125,Not Applicable,12-03-2022,2156016WSTA1-VMSRC,4L422022310759,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.15,20.5,3,2.46,1,3,0.52,1,3,0.53,1,3,0.89,1.02,1.38,1.2,,,,,,,,,,,,,1.146,1.166,1.15,,,,,,,,,,4L422022310759,16757FB
126,Not Applicable,12-03-2022,2156016WSTA1-VMSRC,4L422022310759,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.15,20.5,3,2.46,1,3,0.52,1,3,0.53,1,3,0.89,1.02,1.38,1.2,,,,,,,,,,,,,1.146,1.166,1.15,,,,,,,,,,4L422022310759,16757FB
127,Not Applicable,12-03-2022,2156016WSTA1-VMSRC,4L422022310759,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.15,20.5,3,2.46,1,3,0.52,1,3,0.53,1,3,0.89,1.02,1.38,1.2,,,,,,,,,,,,,1.146,1.166,1.15,,,,,,,,,,4L422022310759,16757FB
128,Not Applicable,12-03-2022,2156016WSTA1-VMSRC,4L422022310759,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.15,20.5,3,2.46,1,3,0.52,1,3,0.53,1,3,0.89,1.02,1.38,1.2,,,,,,,,,,,,,1.146,1.166,1.15,,,,,,,,,,4L422022310759,16757FB
129,Not Applicable,13-03-2022,2156016WSTA1-VMSRC,4L422022310759,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.15,20.5,3,2.46,1,3,0.52,1,3,0.53,1,3,0.89,1.02,1.38,1.2,,,,,,,,,,,,,1.146,1.166,1.15,,,,,,,,,,4L422022310759,16757FB
130,Not Applicable,13-03-2022,2156016WSTA1-VMSRC,4L422022310759,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.15,20.5,3,2.46,1,3,0.52,1,3,0.53,1,3,0.89,1.02,1.38,1.2,,,,,,,,,,,,,1.146,1.166,1.15,,,,,,,,,,4L422022310759,16757FB
131,Not Applicable,13-03-2022,2156016WSTA1-VMSRC,4L422022310759,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.15,20.5,3,2.46,1,3,0.52,1,3,0.53,1,3,0.89,1.02,1.38,1.2,,,,,,,,,,,,,1.146,1.166,1.15,,,,,,,,,,4L422022310759,16757FB
132,Not Applicable,13-03-2022,2156016WSTA1-VMSRC,4L422022310759,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.15,20.5,3,2.46,1,3,0.52,1,3,0.53,1,3,0.89,1.02,1.38,1.2,,,,,,,,,,,,,1.146,1.166,1.15,,,,,,,,,,4L422022310759,16757FB
133,Not Applicable,13-03-2022,2156016WSTA1-VMSRC,4L422022310759,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.15,20.5,3,2.46,1,3,0.52,1,3,0.53,1,3,0.89,1.02,1.38,1.2,,,,,,,,,,,,,1.146,1.166,1.15,,,,,,,,,,4L422022310759,16757FB
134,Not Applicable,14-03-2022,2156016WSTA1-VMSRC,4L422022310759,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.15,20.5,3,2.46,1,3,0.52,1,3,0.53,1,3,0.89,1.02,1.38,1.2,,,,,,,,,,,,,1.146,1.166,1.15,,,,,,,,,,4L422022310759,16757FB
135,Not Applicable,14-03-2022,2156016WSTA1-VMSRC,4L422022310759,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.15,20.5,3,2.46,1,3,0.52,1,3,0.53,1,3,0.89,1.02,1.38,1.2,,,,,,,,,,,,,1.146,1.166,1.15,,,,,,,,,,4L422022310759,16757FB
136,Not Applicable,14-03-2022,2156016WSTA1-VMSRC,4L422022310759,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.15,20.5,3,2.46,1,3,0.52,1,3,0.53,1,3,0.89,1.02,1.38,1.2,,,,,,,,,,,,,1.146,1.166,1.15,,,,,,,,,,4L422022310759,16757FB
137,Not Applicable,14-03-2022,2156016WSTA1-VMSRC,4L422022310759,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.15,20.5,3,2.46,1,3,0.52,1,3,0.53,1,3,0.89,1.02,1.38,1.2,,,,,,,,,,,,,1.146,1.166,1.15,,,,,,,,,,4L422022310759,16757FB
138,Not Applicable,14-03-2022,2156016WSTA1-VMSRC,4L422022310759,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.15,20.5,3,2.46,1,3,0.52,1,3,0.53,1,3,0.89,1.02,1.38,1.2,,,,,,,,,,,,,1.146,1.166,1.15,,,,,,,,,,4L422022310759,16757FB
139,Not Applicable,15-03-2022,2156016WSTA1-VMSRC,4L422022310759,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.15,20.5,3,2.46,1,3,0.52,1,3,0.53,1,3,0.89,1.02,1.38,1.2,,,,,,,,,,,,,1.146,1.166,1.15,,,,,,,,,,4L422022310759,16757FB
140,Not Applicable,15-03-2022,2156016WSTA1-VMSRC,4L422022310759,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.15,20.5,3,2.46,1,3,0.52,1,3,0.53,1,3,0.89,1.02,1.38,1.2,,,,,,,,,,,,,1.146,1.166,1.15,,,,,,,,,,4L422022310759,16757FB
141,Not Applicable,15-03-2022,2156016WSTA1-VMSRC,4L422022310759,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.15,20.5,3,2.46,1,3,0.52,1,3,0.53,1,3,0.89,1.02,1.38,1.2,,,,,,,,,,,,,1.146,1.166,1.15,,,,,,,,,,4L422022310759,16757FB
142,Not Applicable,15-03-2022,2156016WSTA1-VMSRC,4L422022310759,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.15,20.5,3,2.46,1,3,0.52,1,3,0.53,1,3,0.89,1.02,1.38,1.2,,,,,,,,,,,,,1.146,1.166,1.15,,,,,,,,,,4L422022310759,16757FB
143,Not Applicable,15-03-2022,2156016WSTA1-VMSRC,4L422022310759,Sidewall,,,,,,,,,,,,,,,,,,,20.5,25.5,22.15,20.5,3,2.46,1,3,0.52,1,3,0.53,1,3,0.89,1.02,1.38,1.2,,,,,,,,,,,,,1.146,1.166,1.15,,,,,,,,,,4L422022310759,16757FB
